Latitude,Longitude,Station Name,Train Lines
40.75952233,-73.829932,Main St & Roosevelt Ave At Se Corner,7-7Express
40.75989833,-73.829171,Main St & Roosevelt Ave At Ne Corner,7-7Express
40.75994333,-73.828998,Main St & Roosevelt Ave At Ne Corner,7-7Express
40.70928266,-73.81971834,Van Wyck Blvd & Queens Blvd At Se Corner (To Jamaica Only),E-F
40.70970333,-73.819629,84th Rd & Queens Blvd At Ne Corner (To Manhattan Only),E-F
40.70492833,-73.811988,144th St & Hillside Ave At Sw Corner,F
40.70041033,-73.807943,Sutphin Blvd & Archer Ave At Sw Corner,E-J-Z
40.70084833,-73.807672,Sutphin Blvd & Archer Ave At Ne Corner,E-J-Z
40.70590233,-73.809641,Sutphin Blvd & Hillside Ave At Ne Corner,F
40.70220633,-73.801826,153rd St & Archer Ave At Ne Corner,E-J-Z
40.70713733,-73.804295,153rd St & Hillside Ave At Se Corner,F
40.70738033,-73.80446,153rd St & Hillside Ave At Ne Corner,F
40.70776133,-73.802937,Parsons Blvd & Hillside Ave At Nw Corner,F
40.70263733,-73.799751,Parsons Blvd & Archer Ave At Ne Corner,E-J-Z
40.70981533,-73.794701,168th St & Hillside Ave At Sw Corner,F
40.71051333,-73.793023,169th St & Hillside Ave At Sw Corner,F
40.71058233,-73.792857,169th St & Hillside Ave At Se Corner,F
40.71250033,-73.785089,179th St & Hillside Ave At Nw Corner,F
40.71223433,-73.78498,179th St & Hillside Ave At Sw Corner,F
40.71265333,-73.78442,179th St & Hillside Ave At Ne Corner,F
40.71269933,-73.784266,179th St & Hillside Ave At Ne Corner,F
40.71256333,-73.783622,179th Pl & Hillside Ave At Sw Corner,F
40.71294033,-73.783179,180th St & Hillside Ave At Nw Corner,F
40.71320033,-73.782215,Midland Pkwy & Hillside Ave At Ne Corner,F
40.58049533,-73.837489,Beach 116th St & Wainwright Ct At Ne Corner,A-S
40.58339833,-73.827546,Beach 106th St & Rockaway Frwy At Sw Corner,A-S
40.58319733,-73.827124,Beach 106th St & Rockaway Frwy At Sw Corner,A-S
40.58369533,-73.826412,Beach 106th St & Rockaway Frwy At Nw Corner,A-S
40.58532833,-73.82018,Beach 98th St & Rockaway Frwy At Sw Corner,A-S
40.58800933,-73.814204,Beach 90th St & Rockaway Frwy At Ne Corner,A-S
40.58813233,-73.813813,Beach 89th St & Rockaway Frwy At Nw Corner,A-S
40.59067433,-73.79778,Beach 67th St & Rockaway Frwy At Nw Corner,A
40.59088133,-73.79615,Beach 67th St & Rockaway Frwy At Sw Corner,A
40.59222333,-73.789585,Beach 60th St & Rockaway Frwy At Se Corner,A
40.59250733,-73.789443,Beach 60th St & Rockaway Frwy At Ne Corner,A
40.59250633,-73.789069,Beach 59th Sr & Rockaway Frwy At Nw Corner,A
40.59221833,-73.787349,Beach 59th St & Rockaway Frwy At Se Corner,A
40.59288533,-73.775619,Beach 44th St & Edgemere Ave At Sw Corner,A
40.59313733,-73.775661,Beach 44th St & Edgemere Ave At Nw Corner,A
40.59552933,-73.768288,Beach 36th & Edgemere Ave At Ne Corner,A
40.59566033,-73.768012,Beach 35th & Rockaway Frwy At Nw Corner,A
40.67683433,-73.89918,Georgia Av & Fulton St At Sw Corner,J
40.68731737,-73.97475741,South Portland Ave & Fulton St At Nw Corner,G
40.68708062,-73.97470891,South Portland Ave & Fulton St At Sw Corner,G
40.67673533,-73.865491,Grant Ave & Pitkin Ave At Ne Corner,A-S
40.67917033,-73.860063,77th St & Liberty Ave At Se Corner,A-S
40.68961533,-73.873579,Crescent St & Jamaica Ave At Ne Corner,J
40.69264833,-73.859079,85th St & Jamaica Ave At Ne Corner,J
40.66021733,-73.830438,103rd St & 159th Ave At Se Corner,A
40.67929733,-73.857687,80th St & Liberty Ave At Se Corner,A-S
40.65901428,-73.89933376,Van Sinderen Ave & New Lots Ave At Sw Corner,L
40.66861094,-73.90192123,Lirr Bay Ridge Divide & Sutter Ave At Nw Corner,L
40.68712544,-73.97671091,Fort Greene Pl & Lafayette Ave At Nw Corner,G
40.67989433,-73.852707,86th St & Liberty Ave At Nw Corner,A-S
40.68037433,-73.845072,94th St & Liberty Ave At Nw Corner,A-S
40.69239533,-73.858947,85th St & Jamaica Ave At Se Corner,J
40.66940933,-73.834756,99th Pl & Hawtree St At Ne Corner,A
40.68155333,-73.83881,102nd St & Liberty Ave At Nw Corner,A-S
40.68187633,-73.836839,104th St & Liberty Ave At Se Corner,A-S
40.69679633,-73.837027,111th St & Jamaica Blvd At Ne Corner,J
40.68462033,-73.831047,111th St & Liberty Ave At Se Corner,A-S
40.68489633,-73.831128,111th St & Liberty Ave At Ne Corner,A-S
40.70023933,-73.829313,121st St & Jamaica Ave At Sw Corner,J-Z
40.69703001,-73.83713367,111th St & Jamaica Blvd At Se Corner,J
40.70061233,-73.827238,123rd St & Jamaica Ave At Se Corner,J-Z
40.61603433,-74.031373,4th Ave & 95th St At Sw Corner,R
40.61759533,-74.030647,4th Ave & 93th St At Sw Corner,R
40.62262333,-74.028554,4th Ave & 86th St At Sw Corner,R
40.62346933,-74.028203,4th Ave & 85th St At Sw Corner,R
40.62953933,-74.025735,4th Ave & 77th St At Nw Corner,R
40.60768933,-74.001898,18th Ave & 85th St At Se Corner,D
40.60457934,-73.998444,20th Ave & 86th St At Sw Corner,D
40.61401857,-74.00028499,New Utrecht Ave & 77th St At Ne Corner,D
40.60463933,-73.998022,20th Ave & 86th St At Ne Corner,D
40.60192233,-73.994036,Bay Pkwy & 86th St At Sw Corner,D
40.60211933,-73.993872,Bay Pkwy & 86th St At Nw Corner,D
40.60194633,-73.993583,Bay Pkwy & 86th St At Ne Corner,D
40.63056033,-74.00414,11th Ave & 62nd St At Nw Corner,N
40.62563333,-73.996868,New Utrecht Ave & 62nd St At Se Corner,D-N
40.62711333,-73.996942,14th Ave & 61st St At Nw Corner,D-N
40.62736933,-73.996708,14th Ave & 61st St At Nw Corner,D-N
40.63154933,-73.995615,New Utrecht Ave & 55th St At Sw Corner,D
40.63156933,-73.995289,New Utrecht Ave & 55th St At Ne Corner,D
40.57633333,-73.980951,Stillwell Ave & Surf Ave At Ne Corner,D-F-N-Q
40.57577796,-73.97688031,8th St & Surf Ave At Nw Corner,F-Q
40.58057586,-73.97444291,West 6th St & Neptune Ave At Ne Corner,F
40.58799533,-73.983731,Stillwell Ave & Bay 50th St At Sw Corner,D
40.58832933,-73.983794,Stillwell Ave & Bay 50th St At Sw Corner,D
40.58841833,-73.983513,Stillwell Ave & Bay 50th St At Se Corner,D
40.59776433,-73.987191,25th Ave & 86th St At Se Corner,D
40.59796733,-73.986972,25th Ave & 86th St At Ne Corner,D
40.59051033,-73.974255,Mcdonald Ave & Avenue X At Nw Corner,F
40.59643933,-73.97894,8th St & Avenue U At Ne Corner,N
40.57657233,-73.969336,Ocean Pkwy & Brighton Beach Rd At Nw Corner,Q
40.57657833,-73.969016,Ocean Pkwy & Brighton Beach Rd At Nw Corner,Q
40.57736833,-73.961891,Branch 6 St & Brighton Beach Rd At Sw Corner,B-Q
40.57766033,-73.961961,Branch 6 St & Brighton Beach Rd At Nw Corner,B-Q
40.57770733,-73.961719,Branch 6 St & Brighton Beach Rd At Nw Corner,B-Q
40.57772533,-73.96018,Branch 7 St & Brighton Beach Rd At Se Corner,B-Q
40.59509133,-73.973652,Mcdonald Ave & Gravesend Neck Rd At Sw Corner,F
40.59684753,-73.9734499,Mcdonald Ave & Avenue U At Sw Corner,F
40.59682953,-73.9731529,Mcdonald Ave & Avenue U At Se Corner,F
40.60321233,-73.980199,7th St & Highlawn Ave At Sw Corner,N
40.61431933,-73.974184,Mcdonald Ave & Avenue N At Nw Corner,F
40.61432433,-73.973871,Mcdonald Ave & Avenue N At Ne Corner,F
40.61736033,-73.984902,20th Ave & 64th St At Ne Corner,N
40.61614133,-73.974245,Mcdonald Ave & Avenue M At Se Corner,F
40.62085333,-73.975502,Mcdonald Ave & Bay Pkwy At Sw Corner,F
40.62115733,-73.975479,Mcdonald Ave & Bay Pkwy At Nw Corner,F
40.60219633,-73.972359,Mcdonald Ave & Avenue S At Ne Corner,F
40.60403133,-73.972413,Mcdonald Ave & Kings Hwy At Sw Corner,F
40.60860633,-73.973115,Mcdonald Ave & Avenue P At Sw Corner,F
40.60877686,-73.9579813,15th St & Kings Hwy At Se Corner,B-Q
40.60891133,-73.957698,15th St & Kings Hwy At Se Corner,B-Q
40.61801875,-73.95946319,15th St & Avenue M At Se Corner,B-Q
40.62514111,-73.96084244,15th St & Avenue J At Se Corner,B-Q
40.58576833,-73.954296,14th St & Voorhies Ave At Ne Corner,B-Q
40.59502033,-73.95512,15th St & Gravesend Neck Rd At Ne Corner,B-Q
40.59894733,-73.956064,15th St & Avenue U At Ne Corner,B-Q
40.63476333,-74.023602,4th Ave & Bay Ridge Ave At Nw Corner,R
40.63549633,-74.02329,4th Ave & 68th St At Nw Corner,R
40.64162033,-74.017873,4th Ave & 59th St At Nw Corner,N-R
40.64144233,-74.017615,4th Ave & 59th St At Ne Corner,N-R
40.64157933,-74.017482,4th Ave & 59th St At Ne Corner,N-R
40.63444011,-74.01080707,8th Ave & 62nd St At Nw Corner,N
40.64455833,-74.014386,4th Ave & 53rd St At Se Corner,N-R
40.64465333,-74.014581,4th Ave & 53rd St At Sw Corner,N-R
40.64941333,-74.009702,4th Ave & 45th St At Nw Corner,N-R
40.64959733,-74.009515,4th Ave & 45th St At Nw Corner,N-R
40.64950833,-74.009249,4th Ave & 45th St At Ne Corner,N-R
40.64033633,-73.99447,New Utrecht Ave & 45th St At Nw Corner,D
40.64118833,-73.994079,New Utrecht Ave & 44th St At Ne Corner,D
40.65449233,-74.004488,4th Ave & 36th St At Nw Corner,D-N-R
40.66047833,-73.998231,4th Ave & 25th St At Sw Corner (To Bay Ridge And Coney Island Only),D-N-R
40.66529133,-73.993232,4th Ave & Prospect Ave At Se Corner (To Bay Ridge And Coney Island Onl,D-N-R
40.66510733,-73.992959,4th Ave & Prospect Ave At Sw Corner (To Manhattan Only),D-N-R
40.67461614,-73.99732155,Smith St & 9th St At Ne Corner,F-G
40.63542433,-73.978202,Mcdonald Ave & Ditmas Ave At Sw Corner,F
40.63699633,-73.97817,Mcdonald Ave & Cortelyou Rd At Se Corner,F
40.64263133,-73.979545,Mcdonald Ave & Church Ave At Sw Corner,F
40.64494233,-73.979998,Mcdonald Ave & Albemarle Rd At Sw Corner,F
40.65180433,-73.976093,Prospect Ave & Greenwood Ave At Ne Corner,F
40.65260833,-73.975913,Prospect Ave & Reeve Pl At Se Corner,F
40.66015191,-73.97968335,Prospect Park West & 16th St At Ne Corner,F
40.65944733,-73.979962,Howard Pl & Windsor Pl At Ne Corner,F
40.66076333,-73.978992,Prospect Park West & Prospect Park Southwest At Ne Corner,F
40.66143033,-73.979672,Prospect Park West & 14th St At Sw Corner,F
40.65414202,-73.96192731,Ocean Ave & Woodruff Ave At Nw Corner,B-Q
40.67054533,-73.988765,4th Ave & 9th St At Nw Corner,D-F-G-N-R
40.67040733,-73.98846,4th Ave & 9th St At Ne Corner,D-F-G-N-R
40.66667233,-73.981454,7th Ave & 9th St At Se Corner,F
40.66549233,-73.979014,8th Ave & 9th St At Se Corner,F
40.68606733,-73.974294,Portland Ave & Fulton Ave At Se Corner (To Queens Only),A-C
40.68647333,-73.974362,Portland Ave & Fulton Ave At Ne Corner (To Manhattan Only),A-C
40.68572933,-73.973431,Oxford St & Fulton Ave At Sw Corner (To Queens Only),A-C
40.85855233,-73.934408,Fort Washington Ave & Margaret Corbin Dr At Se Corner,A
40.86118333,-73.92511,Hillside Ave & Nagle Ave At Sw Corner,1
40.86118733,-73.925078,Hillside Ave & Nagle Ave At Sw Corner,1
40.86524833,-73.927279,Broadway & Dyckman St At Se Corner,A
40.86529633,-73.927411,Broadway & Dyckman St At Se Corner,A
40.86543433,-73.92699,Broadway & Dyckman St At Ne Corner,A
40.86779933,-73.92142,Broadway & 207th St At Sw Corner,A
40.86763233,-73.920974,Broadway & 207th St At Sw Corner,A
40.86425733,-73.918938,10th Ave & 207th St At Se Corner (Uptown Only),1
40.86470033,-73.9189,10th Ave & 207th St At Nw Corner (Downtown Only),1
40.86828833,-73.919611,Broadway & Isham St At Nw Corner,A
40.86939133,-73.915488,10th Ave & 215th St At Sw Corner (Downtown Only),1
40.86930933,-73.91523,10th Ave & 215th St At Se Corner (Uptown Only),1
40.86972933,-73.914954,10th Ave & 215th St At Ne Corner (Uptown Only),1
40.87445433,-73.910542,Broadway & 225th St At Nw Corner (Downtown Only),1
40.87877533,-73.905024,Broadway & 231st St At Sw Corner (To Manhattan Only),1
40.87869433,-73.904821,Broadway & 231st St At Se Corner (To Van Cortlandt Pk Only),1
40.87916833,-73.904751,Broadway & 231st St At Nw Corner (To Manhattan Only),1
40.88483533,-73.900917,Broadway & 238th St At Sw Corner (To Manhattan Only),1
40.88519133,-73.900457,Broadway & 238th St At Se Corner (To Van Cortlandt Pk Only),1
40.89015733,-73.898247,Broadway & 242nd St At Nw Corner,1
40.88997333,-73.897781,Broadway & 242nd St At Ne Corner,1
40.74737297,-73.94395262,Hunter St & 44th Ave At Sw Corner,E-G-M
40.74818629,-73.94713042,21st St & 44th Ave At Ne Corner,E-G-M
40.7462415,-73.94534122,23rd St & 45th Rd At Ne Corner,7-7Express
40.77322975,-73.98207866,Broadway & 66th St At Se Corner,1-2
40.77884767,-73.98173535,Broadway & 72nd St At Ne Corner,1-2-3
40.77935593,-73.95555269,Lexington Ave & 86th St At Se Corner (Uptown Only),4-5-6-6Express
40.77949594,-73.95535156,Lexington Ave & 86th St At Ne Corner (Uptown Only),4-5-6-6Express
40.85314111,-73.93737685,Fort Washington Ave & 185th St At Se Corner,A
40.8564663,-73.93265195,Broadway & 190th St At Ne Corner,1
40.81070033,-73.926984,Lincoln Ave & 138th St At Se Corner,6-6Express
40.81085233,-73.926739,3rd Ave & 138th St At Ne Corner,6-6Express
40.81003233,-73.925385,Alexander Ave & 138th St At Sw Corner,6-6Express
40.81028033,-73.925372,Alexander Ave & 138th St At Nw Corner,6-6Express
40.81832033,-73.927628,Grand Concourse & 149th St At Sw Corner,2-4-5
40.81839133,-73.92759,Grand Concourse & 149th St At Sw Corner,2-4-5
40.81840533,-73.927101,Grand Conccourse & 149th St At Se Corner,2-4-5
40.82754533,-73.9262,River Ave & 161st St At Sw Corner,4-B-D
40.82778633,-73.92617,River Ave & 161st St At Sw Corner,4-B-D
40.82774033,-73.925839,River Ave & 161st St At Se Corner,4-B-D
40.82796333,-73.926042,River Ave & 161st St At Nw Corner,4-B-D
40.82812986,-73.92556098,River Ave & 161st St At Ne Corner,4-B-D
40.80742933,-73.919232,Brook Ave & 138th St At Se Corner (To Pelham Bay Pk Only),6
40.80534333,-73.914195,Cypress Ave & 138th St At Sw Corner (To Pelham Bay Pk Only),6
40.80530433,-73.913628,Cypress Ave & 138th St At Ne Corner (To Manhattan Only),6
40.80539333,-73.913848,Cypress Ave & 138th St At Ne Corner (To Manhattan Only),6
40.81586033,-73.917727,3rd Ave & 149th St At Se Corner (Northbound Only),2-5
40.81625333,-73.917891,Melrose Ave & 149th St At Nw Corner (To Manhattan Only),2-5
40.82735533,-73.924168,Walton Ave & 161st St At Nw Corner,4-B-D
40.82751033,-73.924093,Walton Ave & 161st St At Nw Corner,4-B-D
40.80817933,-73.908065,Southern Blvd & St Mary's St At Sw Corner (To Manhattan Only),6
40.80832233,-73.908002,Southern Blvd & St Mary's St At Nw Corner (To Manhattan Only),6
40.80834033,-73.907618,Southern Blvd & St Mary's St At Ne Corner (To Pelham Bay Pk Only),6
40.81184833,-73.904207,Southern Blvd & 149th St At Se Corner (To Pelham Bay Pk Only),6
40.82767122,-73.92631599,River Ave & 161st St At Sw Corner,4-B-D
40.82758845,-73.92636251,River Ave & 161st St At Sw Corner,4-B-D
40.5994409,-73.7621746,Beach 25th St & Rockaway Frwy At Nw Corner,A
40.81237233,-73.903806,Southern Blvd & 149th St At Nw Corner (To Manhattan Only),6
40.81634933,-73.907836,Jackson Ave & 152nd St At Ne Corner (Northbound Only),2-5
40.81662933,-73.907825,Jackson Ave & Westchester Ave At Ne Corner (To Manhattan Only),2-5
40.81963433,-73.901987,Westchester & 160th St At Sw Corner (To Manhattan Only),2-5
40.81956033,-73.901405,Prospect Ave & Longwood Ave At Ne Corner (Northbound Only),2-5
40.81990233,-73.90168,Prospect Ave & 160th St At Nw Corner (To Manhattan Only),2-5
40.81632733,-73.896486,Southern Blvd & Longwood Ave At Sw Corner (To Manhattan Only),6
40.82389454,-73.89299849,Westchester Ave & Simpson St At Sw Corner (Northbound Only),2-5
40.82417733,-73.893114,Westchester Ave & Simpson St At Nw Corner (To Manhattan Only),2-5
40.82440233,-73.892715,Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),2-5
40.82064133,-73.891575,Hunts Point Ave & 163rd St At Sw Corner,6-6Express
40.82079433,-73.890398,Hunts Point Ave & 163rd St At Se Corner,6-6Express
40.82742333,-73.886275,Whitlock Ave & Westchester Ave At Sw Corner,6
40.82847333,-73.879238,Elder Ave & Westchester Ave At Sw Corner,6
40.82873333,-73.879109,Elder Ave & Westchester Ave At Ne Corner,6
40.83586533,-73.921404,River Ave & 167th St At Ne Corner,4
40.83577133,-73.921118,River Ave & 167th St At Nw Corner,4
40.83291233,-73.918822,Grand Concourse & Mcclellan St At Se Corner,B-D
40.83311133,-73.919399,Grand Concourse & Mcclellan St At Sw Corner,B-D
40.83428633,-73.917562,Grand Concourse & 167th St At Se Corner,B-D
40.83478833,-73.917838,Grand Concourse & 167th St At Nw Corner,B-D
40.84001433,-73.917993,Jerome Ave & 170th St At Sw Corner,4
40.83992533,-73.917778,Jerome Ave & 170th St At Se Corner,4
40.83866433,-73.914165,Grand Concourse & 170th St At Sw Corner,B-D
40.83844433,-73.913606,Grand Concourse & 170th St At Se Corner,B-D
40.84009733,-73.913333,Grand Concourse & 171st St At Nw Corner,B-D
40.84470033,-73.914647,Jerome Ave & Cross Bronx Expwy At Sw Corner,4
40.84485433,-73.911606,Grand Concourse & 174th St At Nw Corner,B-D
40.84487733,-73.911284,Grand Concourse & 174th St At Nw Corner,B-D
40.84832233,-73.91208,Jerome Ave & 176th St At Nw Corner,4
40.84854633,-73.911584,Jerome Ave & 176th St At Se Corner,4
40.84629733,-73.909144,Grand Concourse & 175th St At Ne Corner,B-D
40.83035133,-73.89202,Southern Blvd & Freeman St At Nw Corner (To Manhattan Only),2-5
40.85331333,-73.907977,Jerome Ave & Burnside Ave At Sw Corner,4
40.84995733,-73.905953,Grand Concourse & Echo Pl At Sw Corner,B-D
40.85006233,-73.90586,Grand Concourse & Echo Pl At Nw Corner,B-D
40.85112133,-73.90501,Grand Concourse & 179th St At Sw Corner,B-D
40.85112833,-73.904335,Grand Concourse & 179th St At Ne Corner,B-D
40.85359633,-73.907393,Jerome Ave & Burnside Ave At Se Corner,4
40.85594133,-73.900568,Grand Concourse & 182nd St At Se Corner,B-D
40.85621733,-73.901002,Grand Concourse & 182nd St At Nw Corner,B-D
40.85835533,-73.904087,Jerome Ave & 183rd St At Sw Corner,4
40.85849533,-73.903985,Jerome Ave & 183rd St At Nw Corner,4
40.86141133,-73.898028,Grand Concourse & 188th St At Sw Corner,B-D
40.86114733,-73.897424,Grand Concourse & 188th St At Se Corner,B-D
40.86264433,-73.90138,Jerome Ave & Fordham Rd At Sw Corner,4
40.86264033,-73.901006,Jerome Ave & Fordham Rd At Se Corner,4
40.86229633,-73.896885,Grand Concourse & Fordham Rd At Se Corner,B-D
40.86266534,-73.896629,Grand Concourse & Fordham Rd At Ne Corner,B-D
40.86758133,-73.897172,Jerome Ave & Kingsbridge Rd At Ne Corner,4
40.86773233,-73.897034,Jerome Ave & Kingsbridge Rd At Ne Corner,4
40.86618133,-73.89430567,Grand Concourse & Kingsbridge Rd At Ne Corner,B-D
40.86612733,-73.893982,Grand Concourse & Kingsbridge Rd At Ne Corner,B-D
40.86774333,-73.892789,Grand Concourse & 196th St At Se Corner,B-D
40.83010633,-73.891535,Southern Blvd & Freeman St At Se Corner (Northbound Only),2-5
40.83020333,-73.891474,Southern Blvd & Freeman St At Ne Corner (Northbound Only),2-5
40.83753633,-73.8878,Boston Rd & 174th St At Nw Corner (To Manhattan Only),2-5
40.83724133,-73.88756,Boston Rd & 174th St At Se Corner (Northbound Only),2-5
40.84023233,-73.880401,Boston Rd & E Tremont Ave At Nw Corner,2-5
40.84035233,-73.879828,Boston Rd & E Tremont Ave At Ne Corner,2-5
40.84070533,-73.879484,Boston Rd & 178th St At Se Corner,2-5
40.82938133,-73.874654,Morrison Ave & Westchester Ave At Sw Corner,6
40.82961833,-73.874726,Morrison Ave & Westchester Ave At Nw Corner,6
40.83177633,-73.867189,St Lawrence Ave & Westchester Ave At Ne Corner,6
40.83334233,-73.860994,Metropolitan Ave & Westchester Ave At Nw Corner,6-6Express
40.84886133,-73.86834,Birchall Ave & Sagamore St At Se Corner,2-5
40.84905133,-73.868258,Birchall Ave & Sagamore St At Ne Corner,2-5
40.85644934,-73.867767,White Plains Rd & Pelham Pkwy At Sw Corner,2-5
40.85804133,-73.867718,White Plains Rd & Pelham Pkwy At Nw Corner,2-5
40.85804933,-73.867467,White Plains Rd & Pelham Pkwy At Ne Corner,2-5
40.87018876,-73.84581947,Seymour Ave & Gun Hill Rd At Se Corner,5
40.87352833,-73.889754,Jerome Ave & Bedford Park Blvd At Sw Corner,4
40.87248833,-73.887898,Grand Concourse & Bedford Park Blvd At Nw Corner,B-D
40.87401633,-73.886925,Grand Concourse & 203rd St At Nw Corner,B-D
40.87505633,-73.879351,Bainbridge Ave & 205th St At Ne Corner,D
40.87424133,-73.877525,Perry Ave & 205th St At Nw Corner,D
40.87934633,-73.885328,Jerome Ave & Mosholu Pkwy At Sw Corner,4
40.87935333,-73.88496,Jerome Ave & Mosholu Pkwy At Se Corner,4
40.87949333,-73.885159,Jerome Ave & Mosholu Pkwy At Sw Corner,4
40.88017633,-73.88437,Jerome Ave & Mosholu Pkwy At Nw Corner,4
40.88016033,-73.884007,Jerome Ave & Mosholu Pkwy At Ne Corner,4
40.88673733,-73.87812,Jerome Ave & Bainbridge Ave At Se Corner,4
40.87155733,-73.867292,White Plains Rd & Burke Ave At Nw Corner,2-5
40.87136233,-73.867021,White Plains & Burke Ave At Se Corner,2-5
40.87787614,-73.8664345,White Plains Rd & 211th St At Sw Corner,2-5
40.88369333,-73.862923,White Plains Rd & 219th St At Nw Corner,2-5
40.88779533,-73.860622,White Plains Rd & 225th St At Sw Corner,2-5
40.87963,-73.8379144,Baychester Ave & Tillotson Ave At Nw Corner,5
40.88771733,-73.860387,White Plains Rd & 225th St At Se Corner,2-5
40.83434433,-73.851552,Castle Hill Ave & Westchester Ave At Ne Corner,6-6Express
40.83694433,-73.846734,Westchester Ave & Zerega Ave At Nw Corner,6-6Express
40.84020933,-73.842784,Westchester Ave & Ferris Pl At Sw Corner,6-6Express
40.84387833,-73.83651,Westchester Ave & Middletown Rd At Nw Corner,6-6Express
40.84681233,-73.832401,Edison Ave & Westchester Ave At Se Corner,6-6Express
40.84721233,-73.832287,Edison Ave & Westchester Ave At Ne Corner,6-6Express
40.85273907,-73.82715221,Burr Ave & Westchester Ave At Se Corner,6-6Express
40.89326333,-73.857274,White Plains Rd & 233rd St At Se Corner,2-5
40.89832433,-73.854233,White Plains Rd & Nereid Ave At Se Corner,2-5
40.90328333,-73.850321,White Plains Rd & 241st St At Se Corner,2
40.88978927,-73.89840377,Broadway & 242nd St At Nw Corner,1
40.81596274,-73.91798789,Melrose Ave & 149th St At Sw Corner (Northbound Only),2-5
40.81625442,-73.91779664,Melrose Ave & 149th St At Nw Corner (To Manhattan Only),2-5
40.81588105,-73.9175224,3rd Ave & 149th St At Se Corner (Northbound Only),2-5
40.82202461,-73.89673164,Intervale Ave & Westchester Ave At Se Corner,2-5
40.82437247,-73.89284923,Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),2-5
40.84143707,-73.87284686,Morris Park Ave & 180th St At Nw Corner,2-5
40.88799143,-73.83122374,Dyre Ave & Light St At Ne Corner,5
40.82801714,-73.92562652,River Ave & 161st St At Ne Corner,4-B-D
40.74694333,-73.892426,73rd St & Broadway At Sw Corner,7-E-F-M-R
40.73041733,-73.862373,63rd Rd & Queens Blvd At Ne Corner,E-M-R
40.74597433,-73.890193,75th St & Broadway At Se Corner,7-E-F-M-R
40.73589233,-73.876893,54th St & Queens Blvd At Se Corner,E-M-R
40.73629433,-73.876426,54th St & Queens Blvd At Ne Corner,E-M-R
40.73735433,-73.877191,Broadway & Queens Blvd At Se Corner,E-M-R
40.69251741,-73.9911897,Court St & Joralemon St At Sw Corner,2-3-4-5-N-R
40.69239628,-73.9874044,Jay St & Willoughby St At Nw Corner,A-C-F
40.69230642,-73.98750832,Jay St & Willoughby St At Nw Corner,A-C-F
40.69296064,-73.98734762,Jay St & Metrotech Walk At Sw Corner,A-C-F
40.69306846,-73.98716814,Jay St & Metrotech Walk At Se Corner,A-C-F
40.69160903,-73.987414,Jay St & Fulton St At Nw Corner,A-C-F
40.6915551,-73.98726288,Jay St & Fulton St At Ne Corner,A-C-F
40.6897832,-73.98131665,Flatbush Ave & De Kalb Ave At Se Corner,B-D-N-Q-R
40.68495726,-73.97788608,Ashland Pl & Hanson Pl At Se Corner,2-3-4-5-B-D-N-Q-R
40.67525323,-73.97091864,Flatbush Ave & Plaza Street East At Se Corner,2-3-4
40.67520615,-73.97112089,Flatbush Ave & Plaza Street West At Nw Corner,2-3-4
40.67448574,-73.95787512,Franklin Ave & Park Pl At Nw Corner,S
40.68119898,-73.95560891,Franklin Ave & Fulton St At Ne Corner,A-C-S
40.68803123,-73.98047666,Flatbush Ave & Livingston St At Nw Corner,2-3-4-5
40.68816573,-73.98033388,Flatbush Ave & Livingston St At Ne Corner,2-3-4-5
40.74257333,-73.954267,Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only),7-7Express
40.74263933,-73.954235,Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only),7-7Express
40.74275233,-73.953836,Vernon Blvd & 50th Ave At Ne Corner (To Manhattan Only),7-7Express
40.74234033,-73.95274,Jackson Ave & 50th Ave At Se Corner (To Flushing Only),7-7Express
40.74248333,-73.952473,Jackson Ave & 50th Ave At Ne Corner (To Manhattan Only),7-7Express
40.74461933,-73.949018,Jackson Ave & 47th Ave At Sw Corner,G
40.74474533,-73.948658,Jackson Ave & 47th Ave At Nw Corner,G
40.74629733,-73.945686,23rd St & 45th Rd At Nw Corner,7-7Express
40.74623133,-73.945015,Jackson Ave & 45th Rd At Nw Corner,E-G-M
40.74672233,-73.943781,Jackson Ave & 45th Ave At Nw Corner,E-G-M
40.74794733,-73.947211,21st St & 44th Ave At Se Corner,E-G-M
40.74458633,-73.931828,33rd St & Queens Blvd At Nw Corner,7
40.74456233,-73.93157,33rd St & Queens Blvd At Se Corner,7
40.74472333,-73.931515,33rd St & Queens Blvd At Ne Corner,7
40.74466333,-73.930888,34th St & Queens Blvd At Nw Corner,7
40.75027533,-73.940197,Queens Plaza South & 27th St At Sw Corner,7-7Express-N-Q
40.74870933,-73.937347,Jackson Ave & Queens Blvd At Se Corner,E-M-R
40.74957733,-73.936094,Northern Blvd & 41st Ave At Se Corner,E-M-R
40.75251833,-73.932814,31st St & 39th Ave At Se Corner,N-Q
40.75189933,-73.930583,34th St & Northern Blvd At Sw Corner (To Jamaica Only),E-M-R
40.75222033,-73.928771,35th St & 38th Ave At Ne Corner (To Manhattan And Brooklyn Only),E-M-R
40.75195333,-73.927144,36th St & Northern Blvd At Se Corner (To Jamaica Only),E-M-R
40.75649633,-73.929977,31st St & 36th Ave At Sw Corner,N-Q
